Page ID,Page name,Disclaimer,Amount spent (EUR),Number of ads in Library
106092371358835,Za právny štát,Občianske združenie ZA DEMOKRACIU A PRÁVNY ŠTÁT,123,5
70746153342,VÚB banka,VÚB banka,120,2
110129608726975,Zdravotnícky denník,"Media Network, s.r.o.",109,3
116795486378224,Marián Kéry- poslanec NR SR,SMER - SD,109,3
185784721289451,Braňo Ondruš,Braňo Ondruš,103,9
1185998661417403,Ivan Korčok,Ivan Korčok,3386,32
403027089864701,Peter Pellegrini,Peter Pellegrini,3140,48
147166706140048,Martin Hojsík,Martin Hojsík,2591,25
193258414360612,Milan Uhrík • Republika,REPUBLIKA,2449,7
732167026967322,Robert Fico,SMER - SD,1379,9
2631817786833672,Michal Wiezik • Za zelenú Európu,Michal Wiezik,1323,5
102146246492040,SMER - SSD,SMER - SD,1106,15
106795542522284,Ján Kubiš,Ing. Ján Kubiš,1052,32
100612851457308,Matúš Šutaj Eštok,Matúš Šutaj Eštok,903,36
178362315106,European Parliament,European Parliament,798,27
188067335135140,Strabag Slovensko,Strabag Slovensko,788,38
1555021474808039,Richard Takáč - minister pôdohospodárstva a rozvoja vidieka,SMER - SD,729,21
2322076957827734,Ladislav Kamenický - minister financií SR,SMER - SD,673,19
207289726707929,Milan Mazurek • Republika,REPUBLIKA,672,3
802573516467334,Juraj Blanár,SMER - SD,611,13
339528979423925,Aktuality.sk,Ringier Slovakia Media s.r.o.,571,8
1009998019021765,Forró Krisztián,Forró Krisztián,503,17
100996313315404,Greenpeace Slovensko,Greenpeace Slovensko,474,11
100686359349358,Martina Holečková,Martina Holečková,383,8
829031324096235,Orosz Örs,Orosz Örs,350,2
100100868241799,Miroslav Suja • Republika,REPUBLIKA,331,2
1461718484118285,Niké je tipovanie,Niké je tipovanie,330,4
2085101965139559,Infosecurity.sk,Infosecurity.sk,320,4
1578280295823003,Nadácia ZSE,Nadácia ZSE,298,4
288447254691571,Veronika Remišová,ZA ĽUĎÍ,278,4
49067816623,Pravda,Pravda,269,10
135805949177,FORTUNA stavte sa,FORTUNA stavte sa,256,4
"1,47284E+15",Nadácia Zastavme korupciu,Nadácia Zastavme korupciu,255,8
186953775142661,ESET,"ESET, spol. s r.o.",253,4
110129608726975,Zdravotnícky denník,"Media Network, s.r.o.",242,6
102200698451761,Gyimesi György,Gyimesi György,224,9
132166557016,Liga za duševné zdravie SR,Liga za duševné zdravie SR,214,5
117702164538164,Záhradkársky Veľtrh Trenčín,Záhradkársky Veľtrh Trenčín,211,11
185784721289451,Braňo Ondruš,Braňo Ondruš,210,7
237493046280813,Katarina Roth Nevedalova,Katarina Roth Nevedalova,189,32
111165370750,Amnesty International Slovakia,Amnesty International Slovakia,166,6
101038892907757,Mikuláš Dzurinda,"Modrí, Most - Híd",163,2
557862947737785,Progresívne Slovensko,Progresívne Slovensko,153,7
103570085607177,Juraj Gedra,SMER - SD,150,3
212517858839474,ZSE,"Západoslovenská energetika, a.s.",150,1
1501859650125625,Vladimír Bilčík,Vladimír Bilčík,146,2
2687957954762822,Igor Melicher - Štátny tajomník Ministerstva obrany SR,SMER - SD,140,3
136836609695627,PLUS 7 DNÍ,News and Media Holding a.s.,136,8
2114747078615092,Tibor Gašpar,SMER - SD,128,2
162176693837904,Orange,Orange,127,7
106092371358835,Za právny štát,Občianske združenie ZA DEMOKRACIU A PRÁVNY ŠTÁT,126,7
105696625616469,Richard Glück,SMER - SD,125,2
139025019440898,Inštitút ľudských práv - Human Rights Institute,Inštitút ľudských práv - Human Rights Institute,123,8
2001358070115171,Jaro Polaček,Jaroslav Polaček,120,6
116795486378224,Marián Kéry- poslanec NR SR,SMER - SD,113,4
618167765286261,EDYN,EDYN n.o.,105,4
443163935751338,Košice - Mesto Košice,Mesto Košice,103,2
1185998661417403,Ivan Korčok,Ivan Korčok,5522,34
403027089864701,Peter Pellegrini,Peter Pellegrini,3783,78
254427098315,Tipsport SK,Tipsport SK,2981,7
557862947737785,Progresívne Slovensko,Progresívne Slovensko,2361,15
1009998019021765,Forró Krisztián,Forró Krisztián,2069,20
193258414360612,Milan Uhrík • Republika,REPUBLIKA,1538,8
207289726707929,Milan Mazurek • Republika,REPUBLIKA,1087,4
100612851457308,Matúš Šutaj Eštok,Matúš Šutaj Eštok,927,38
188067335135140,STRABAG Slovensko,Strabag Slovensko,912,56
102146246492040,SMER - SSD,SMER - SD,739,13
194278021265803,Michal Šimečka • Progresívne Slovensko,Progresívne Slovensko,700,10
106795542522284,Ján Kubiš,Ing. Ján Kubiš,695,62
732167026967322,Robert Fico,SMER - SD,658,6
339528979423925,Aktuality.sk,Ringier Slovakia Media s.r.o.,542,4
802573516467334,Juraj Blanár,SMER - SD,532,15
100100868241799,Miroslav Suja • Republika,REPUBLIKA,514,2
1578280295823003,Nadácia ZSE,Nadácia ZSE,509,8
110129608726975,Zdravotnícky denník,"Media Network, s.r.o.",479,5
1555021474808039,Richard Takáč - minister pôdohospodárstva a rozvoja vidieka,SMER - SD,438,15
100996313315404,Greenpeace Slovensko,Greenpeace Slovensko,426,9
102200698451761,Gyimesi György,Gyimesi György,426,10
2631817786833672,Michal Wiezik • Za zelenú Európu,Michal Wiezik,416,3
2322076957827734,Ladislav Kamenický - minister financií SR,SMER - SD,365,12
110389031408012,Magyar Szövetség,Magyar Szövetség - Maďarská aliancia,360,1
255901927851293,Slovenská sporiteľňa,Slovenská sporiteľňa,311,5
594790970995799,Miriam Lexmann,KDH,278,4
186953775142661,ESET,"ESET, spol. s r.o.",257,4
117702164538164,Záhradkársky Veľtrh Trenčín,Záhradkársky Veľtrh Trenčín,240,18
1461718484118285,Niké je tipovanie,Niké je tipovanie,238,3
618167765286261,EDYN,EDYN n.o.,218,3
1501859650125625,Vladimír Bilčík,Vladimír Bilčík,200,4
178362315106,European Parliament,European Parliament,192,12
"1,47284E+15",Nadácia Zastavme korupciu,Nadácia Zastavme korupciu,185,5
829246250528166,Republiková únia zamestnávateľov,Republiková únia zamestnávateľov,149,4
169115336461939,Novinárska cena,Nadácia otvorenej spoločnosti – Open Society Foundation,147,4
634042709987309,Post Bellum SK / Príbehy 20. storočia,Post Bellum SK,140,1
100686359349358,Martina Holečková,KDH,138,6
676942185691820,Slovak Parcel Service,Slovak Parcel Service,133,2
243127488883846,Marcel Rebro,Marcel Rebro,132,8
116795486378224,Marián Kéry- poslanec NR SR,SMER - SD,128,4
309315359104222,Milan Majerský,KDH,127,6
110198307912855,Marián Ďuriš • Republika,REPUBLIKA,124,1
163449818290,KDH,KDH,119,6
185784721289451,Braňo Ondruš,Braňo Ondruš,117,6
113662155425564,Teraz.sk,Teraz.sk,116,2
1643155275828458,Ján Mažgút,SMER - SD,109,2
527351247377965,European Committee of the Regions,European Committee of the Regions,108,2
403027089864701,Peter Pellegrini,Peter Pellegrini,8493,106
1185998661417403,Ivan Korčok,Ivan Korčok,7884,34
1009998019021765,Forró Krisztián,Forró Krisztián,5823,29
254427098315,Tipsport SK,Tipsport SK,4189,7
557862947737785,Progresívne Slovensko,Progresívne Slovensko,1569,16
135805949177,FORTUNA stavte sa,FORTUNA stavte sa,1345,4
193258414360612,Milan Uhrík • Republika,REPUBLIKA,1313,4
102146246492040,SMER - SSD,SMER - SD,1232,15
106795542522284,Ján Kubiš,Ing. Ján Kubiš,1193,71
70746153342,VÚB banka,VÚB banka,1187,3
188067335135140,STRABAG Slovensko,Strabag Slovensko,1023,68
732167026967322,Robert Fico,SMER - SD,800,4
2085101965139559,Infosecurity.sk,Infosecurity.sk,747,7
1555021474808039,Richard Takáč - minister pôdohospodárstva a rozvoja vidieka,SMER - SD,709,17
100996313315404,Greenpeace Slovensko,Greenpeace Slovensko,667,18
172396033788,MEMO 98,MEMO 98,640,7
110389031408012,Magyar Szövetség,Magyar Szövetség - Maďarská aliancia,622,3
1578280295823003,Nadácia ZSE,Nadácia ZSE,568,9
171511222871512,Televízia JOJ,Televízia JOJ,536,3
100612851457308,Matúš Šutaj Eštok,Matúš Šutaj Eštok,525,31
186953775142661,ESET,"ESET, spol. s r.o.",469,5
802573516467334,Juraj Blanár,SMER - SD,435,9
207289726707929,Milan Mazurek • Republika,REPUBLIKA,407,2
101211179319052,Pandy Péter,Magyar Szövetség - Maďarská aliancia,396,3
117702164538164,Záhradkársky Veľtrh Trenčín,Záhradkársky Veľtrh Trenčín,378,19
100536961349558,Lívia Pavlíková - kandidátka č. 14 - Republika,REPUBLIKA,349,1
163449818290,KDH,KDH,337,17
111165370750,Amnesty International Slovakia,Amnesty International Slovakia,317,5
2322076957827734,Ladislav Kamenický - minister financií SR,SMER - SD,317,9
133590787230331,Erik Kaliňák,SMER - SD,315,4
"1,47284E+15",Nadácia Zastavme korupciu,Nadácia Zastavme korupciu,290,14
102200698451761,Gyimesi György,Gyimesi György,269,5
49067816623,Pravda,Pravda,225,9
1461718484118285,Niké je tipovanie,Niké je tipovanie,208,4
496292127825042,HighBrõws,HighBrõws,193,9
608493236475568,Pavol Slota • DOMOV - Národná strana,DOMOV národná strana,181,5
110129608726975,Zdravotnícky denník,"Media Network, s.r.o.",177,7
132166557016,Liga za duševné zdravie SR,Liga za duševné zdravie SR,173,9
113662155425564,Teraz.sk,Teraz.sk,169,1
178362315106,European Parliament,European Parliament,166,12
151962591495628,Richard Raši,HLAS - sociálna demokracia,160,7
243127488883846,Marcel Rebro,Marcel Rebro,158,7
116795486378224,Marián Kéry- poslanec NR SR,SMER - SD,152,4
143423336065618,Veci Verejné,Veci Verejné,146,8
255901927851293,Slovenská sporiteľňa,Slovenská sporiteľňa,139,1
100686359349358,Martina Holečková,KDH,134,5
103393225948046,Digitálne inovácie,Slovenské centrum digitálnych inovácii,130,2
117243354720105,Zakrúžkuj ženu,Zakrúžkuj ženu,128,2
594790970995799,Miriam Lexmann,KDH,120,3
102965609846792,Poradca podnikateľa,"Poradca podnikateľa, spol. s r. o.",118,1
730919327293761,Miroslav Radačovský • predseda strany Slovenský Patriot a europoslanec,Miroslav Radačovský • predseda strany Slovenský Patriot a europoslanec,113,5
101775282906268,Ľuboš Schwarzbacher - Modrí,Ľuboš Schwarzbacher - Modrí,105,1
100686359349358,Martina Holečková,Martina Holečková,103,5
1185998661417403,Ivan Korčok,Ivan Korčok,8143,31
104956759364215,Voľte s rozumom o.z.,Voľte s rozumom o.z.,6000,4
110389031408012,Magyar Szövetség,Magyar Szövetség - Maďarská aliancia,5583,2
254427098315,Tipsport SK,Tipsport SK,4655,4
403027089864701,Peter Pellegrini,Peter Pellegrini,4521,86
1009998019021765,Forró Krisztián,Forró Krisztián,1941,19
70746153342,VÚB banka,VÚB banka,1411,2
100612851457308,Matúš Šutaj Eštok,Matúš Šutaj Eštok,1168,51
188067335135140,STRABAG Slovensko,Strabag Slovensko,1022,35
172396033788,MEMO 98,MEMO 98,994,9
186953775142661,ESET,"ESET, spol. s r.o.",780,13
193258414360612,Milan Uhrík • Republika,REPUBLIKA,774,3
163449818290,KDH,KDH,703,32
102146246492040,SMER - SSD,SMER - SD,660,9
1578280295823003,Nadácia ZSE,Nadácia ZSE,598,11
100996313315404,Greenpeace Slovensko,Greenpeace Slovensko,586,16
802573516467334,Juraj Blanár,SMER - SD,563,9
170612431409,Televízne noviny TV Markíza,Televízne noviny TV Markíza,556,24
1552624815015371,SPP - distribúcia,SPP - distribúcia,527,4
178362315106,European Parliament,European Parliament,512,16
111165370750,Amnesty International Slovakia,Amnesty International Slovakia,439,5
117702164538164,Záhradkársky Veľtrh Trenčín,Záhradkársky Veľtrh Trenčín,415,23
1555021474808039,Richard Takáč - minister pôdohospodárstva a rozvoja vidieka,SMER - SD,412,12
135805949177,FORTUNA stavte sa,FORTUNA stavte sa,372,4
194278021265803,Michal Šimečka • Progresívne Slovensko,Progresívne Slovensko,369,1
110129608726975,Zdravotnícky denník,"Media Network, s.r.o.",348,4
339528979423925,Aktuality.sk,Ringier Slovakia Media s.r.o.,328,2
100686359349358,Martina Holečková,Martina Holečková,328,7
106795542522284,Ján Kubiš,Ing. Ján Kubiš,312,49
100892239952298,Televízia Markíza,TV Markíza,280,8
"1,47284E+15",Nadácia Zastavme korupciu,Nadácia Zastavme korupciu,246,13
185784721289451,Braňo Ondruš,Braňo Ondruš,243,2
2322076957827734,Ladislav Kamenický - minister financií SR,SMER - SD,241,7
1461718484118285,Niké je tipovanie,Niké je tipovanie,233,6
105696625616469,Richard Glück,SMER - SD,200,2
207289726707929,Milan Mazurek • Republika,REPUBLIKA,200,1
151962591495628,Richard Raši,HLAS - sociálna demokracia,189,8
594790970995799,Miriam Lexmann,KDH,186,4
324560137683033,Ivan ŠTEFANEC,KDH,174,5
116795486378224,Marián Kéry- poslanec NR SR,SMER - SD,153,4
136261775977,SITA Webnoviny,SITA Slovenská tlačová agentúra a.s.,149,103
171511222871512,Televízia JOJ,Televízia JOJ,138,3
53247283454,Hospodárske noviny,Mafra Slovakia a.s.,137,2
49067816623,Pravda,Pravda,135,2
102200698451761,Gyimesi György,Gyimesi György,134,4
103393225948046,Digitálne inovácie,Slovenské centrum digitálnych inovácii,125,2
101038892907757,Mikuláš Dzurinda,"Modrí, Most - Híd",124,2
608493236475568,Pavol Slota • DOMOV - Národná strana,DOMOV národná strana,121,6
110198307912855,Marián Ďuriš • Republika,REPUBLIKA,116,2
109628675248068,JOJ 24,JOJ 24,111,3
100100868241799,Miroslav Suja • Republika,REPUBLIKA,111,1
101211179319052,Pandy Péter,Magyar Szövetség - Maďarská aliancia,109,1
277077069455,Transparency International Slovensko,Transparency International Slovensko,105,7
288447254691571,Veronika Remišová,ZA ĽUĎÍ,104,3
136836609695627,PLUS 7 DNÍ,News and Media Holding a.s.,103,9
109628675248068,JOJ 24,JOJ 24,38486,50
1185998661417403,Ivan Korčok,Ivan Korčok,19907,43
403027089864701,Peter Pellegrini,Peter Pellegrini,6871,87
254427098315,Tipsport SK,Tipsport SK,4410,7
238602509344380,Národná petícia,narodnapeticia.sk,2001,22
100612851457308,Matúš Šutaj Eštok,Matúš Šutaj Eštok,1643,68
70746153342,VÚB banka,VÚB banka,1002,2
101069575386725,Slovensko Zálohuje,‍Správca zálohového systému n.o.,939,4
193258414360612,Milan Uhrík • Republika,REPUBLIKA,913,6
188067335135140,STRABAG Slovensko,Strabag Slovensko,853,33
111165370750,Amnesty International Slovakia,Amnesty International Slovakia,832,7
1552624815015371,SPP - distribúcia,SPP - distribúcia,825,6
178362315106,European Parliament,European Parliament,756,20
741515582611947,KOŠICE:DNES,"KOŠICE: DNES ONLINE, družstvo",739,9
571160823088196,Mladí proti fašizmu,"Mladí, o.z.",684,2
102200698451761,Gyimesi György,Gyimesi György,591,9
284286428093450,Dôležité pre vašu budúcnosť,ivankorcok2024.sk,539,4
100686359349358,Martina Holečková,Martina Holečková,489,6
171511222871512,Televízia JOJ,Televízia JOJ,470,2
484734501561007,Kaufland Slovenská republika,Kaufland Slovenská republika v.o.s.,467,3
102146246492040,SMER - SSD,SMER - SD,450,5
117702164538164,Záhradkársky Veľtrh Trenčín,Záhradkársky Veľtrh Trenčín,441,27
172396033788,MEMO 98,MEMO 98,438,2
339528979423925,Aktuality.sk,Ringier Slovakia Media s.r.o.,424,2
1555021474808039,Richard Takáč - minister pôdohospodárstva a rozvoja vidieka,SMER - SD,412,10
185784721289451,Braňo Ondruš,Braňo Ondruš,408,6
207289726707929,Milan Mazurek • Republika,REPUBLIKA,378,1
100996313315404,Greenpeace Slovensko,Greenpeace Slovensko,378,15
163449818290,KDH,KDH,345,6
2322076957827734,Ladislav Kamenický - minister financií SR,SMER - SD,329,7
186953775142661,ESET,"ESET, spol. s r.o.",306,11
104956759364215,Voľte s rozumom o.z.,Voľte s rozumom o.z.,296,8
132166557016,Liga za duševné zdravie SR,Liga za duševné zdravie SR,249,9
190925997447058,365.bank - Banka pre dnešných ľudí,"365.bank, a. s.",240,5
309315359104222,Milan Majerský,KDH,240,2
594790970995799,Miriam Lexmann,KDH,238,3
802573516467334,Juraj Blanár,SMER - SD,230,5
1461718484118285,Niké je tipovanie,Niké je tipovanie,225,3
277077069455,Transparency International Slovensko,Transparency International Slovensko,208,7
732167026967322,Robert Fico,SMER - SD,200,1
101038892907757,Mikuláš Dzurinda,"Modrí, Most - Híd",193,2
608493236475568,Pavol Slota • DOMOV - Národná strana,DOMOV národná strana,184,4
1643155275828458,Ján Mažgút,SMER - SD,150,3
136261775977,SITA Webnoviny,SITA Slovenská tlačová agentúra a.s.,139,84
676942185691820,Slovak Parcel Service,Slovak Parcel Service,134,2
730919327293761,Miroslav Radačovský • predseda strany Slovenský Patriot a europoslanec,Slovenský PATRIOT,128,5
151962591495628,Richard Raši,HLAS - sociálna demokracia,128,10
45533785629,Nadácia Pontis,Nadácia Pontis,126,8
1578280295823003,Nadácia ZSE,Nadácia ZSE,123,6
"1,47284E+15",Nadácia Zastavme korupciu,Nadácia Zastavme korupciu,120,8
557862947737785,Progresívne Slovensko,Progresívne Slovensko,111,3
324560137683033,Ivan ŠTEFANEC,KDH,104,5
1902930980016117,MY Regióny,"Petit Press, a.s., Divízia týždenníkov, o. z.",102,1
1185998661417403,Ivan Korčok,Ivan Korčok,6818,28
403027089864701,Peter Pellegrini,Peter Pellegrini,5088,76
